Região - Sigla  Estado - Sigla  Município  Revenda  Instalação - Código  Produto  Data da Coleta  Valor de Compra  Valor de Venda  Unidade de Medida  Bandeira
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  14/03/2018  2,78  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  14/03/2018    3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  15/03/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  15/03/2018  2,783  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  15/03/2018  2,77  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  15/03/2018    3,299  R$ / litro  IPIRANGA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  15/03/2018    3,288  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  15/03/2018  2,836  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  15/03/2018  2,7731  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  15/03/2018  2,7361  3,149  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  21/03/2018  2,71  2,999  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  21/03/2018  2,78  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  21/03/2018    3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  22/03/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  22/03/2018  2,783  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  22/03/2018  2,77  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  22/03/2018    3,299  R$ / litro  IPIRANGA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  22/03/2018    3,288  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  22/03/2018  2,836  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  22/03/2018  2,822  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  22/03/2018  2,7361  3,149  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  28/03/2018  2,9068  3,269  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  28/03/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  28/03/2018  2,799  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  28/03/2018    3,248  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  28/03/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  28/03/2018  3,0846  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  28/03/2018    3,399  R$ / litro  IPIRANGA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  28/03/2018  2,91  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  28/03/2018  2,799  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  28/03/2018  2,8939  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  28/03/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  28/03/2018  2,8516  3,269  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  28/03/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  04/04/2018  2,9068  3,269  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  04/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  04/04/2018  2,799  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  04/04/2018    3,248  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  04/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  04/04/2018  3,0846  3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  04/04/2018    3,349  R$ / litro  IPIRANGA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  04/04/2018  2,91  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  04/04/2018  2,799  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  04/04/2018  2,8939  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  04/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  04/04/2018  2,8516  3,269  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  04/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  11/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  11/04/2018  2,906  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  11/04/2018  2,88  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  11/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  11/04/2018  2,88  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  11/04/2018  2,935  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  11/04/2018  2,915  3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  11/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  11/04/2018  2,8928  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  11/04/2018    3,269  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  11/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  18/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  18/04/2018  2,906  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  18/04/2018  2,88  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  18/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  18/04/2018  2,88  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  18/04/2018  2,935  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  18/04/2018  2,915  3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  18/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  18/04/2018  2,8928  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  18/04/2018    3,269  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  18/04/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  25/04/2018  2,93  3,249  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  25/04/2018    3,249  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  25/04/2018  2,957  3,259  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  25/04/2018    3,249  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  25/04/2018  3,03  3,288  R$ / litro  BRANCA
SE  SP  ARARAS  COMERCIO DE COMBUSTIVEIS PETRO TERRA LTDA  55291  DIESEL  25/04/2018    3,259  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  25/04/2018  3,035  3,347  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  25/04/2018    3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  25/04/2018    3,249  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  25/04/2018  2,974  3,255  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  25/04/2018    3,399  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  25/04/2018    3,259  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  01/05/2018  2,93  3,249  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  01/05/2018    3,249  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  01/05/2018  2,957  3,259  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  01/05/2018    3,399  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  01/05/2018  3,03  3,299  R$ / litro  BRANCA
SE  SP  ARARAS  COMERCIO DE COMBUSTIVEIS PETRO TERRA LTDA  55291  DIESEL  01/05/2018    3,259  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  01/05/2018  3,035  3,347  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  01/05/2018    3,248  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  01/05/2018    3,249  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  01/05/2018  2,974  3,295  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  01/05/2018  3,12  3,499  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  01/05/2018    3,259  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  09/05/2018  3,1372  3,499  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  09/05/2018    3,459  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  09/05/2018  3,069  3,459  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  09/05/2018    3,497  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  09/05/2018    3,459  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  09/05/2018  3,2321  3,499  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  09/05/2018  3,09  3,499  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  09/05/2018    3,499  R$ / litro  IPIRANGA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  09/05/2018  3,125  3,459  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  09/05/2018    3,498  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  09/05/2018    3,459  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  09/05/2018  3,1372  3,499  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  10/05/2018    3,459  R$ / litro  BRANCA
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  10/05/2018    3,459  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  16/05/2018  3,225  3,569  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  16/05/2018    3,459  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  16/05/2018  3,174  3,457  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  16/05/2018    3,497  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PETRO TERRA  LTDA  55293  DIESEL  16/05/2018    3,459  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  16/05/2018  3,2321  3,499  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  16/05/2018  3,09  3,499  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  16/05/2018    3,499  R$ / litro  IPIRANGA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  16/05/2018  3,125  3,459  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  16/05/2018    3,498  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  16/05/2018    3,459  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  16/05/2018  3,1372  3,499  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  17/05/2018    3,499  R$ / litro  BRANCA
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  17/05/2018    3,499  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  23/05/2018    3,559  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  23/05/2018  3,265  3,539  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  23/05/2018  3,174  3,557  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  23/05/2018  3,34  3,557  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  23/05/2018  3,21  3,599  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  23/05/2018    3,699  R$ / litro  IPIRANGA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  23/05/2018    3,589  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  23/05/2018  3,2716  3,559  R$ / litro  BRANCA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  23/05/2018  3,2319  3,597  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  23/05/2018  3,346  3,699  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SOBRADINHO DE ARARAS LTDA.  55315  DIESEL  31/05/2018    3,699  R$ / litro  IPIRANGA
SE  SP  ARARAS  ECOFLEX COMERCIO DE COMBUSTIVEL LTDA  177613  DIESEL  31/05/2018    3,67  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  31/05/2018    3,499  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  06/06/2018    3,559  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  06/06/2018  2,8761  3,239  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  06/06/2018    3,559  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  06/06/2018    3,299  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  06/06/2018  3,0188  3,239  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  06/06/2018  3,34  3,699  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  06/06/2018  3,21  3,439  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  06/06/2018  2,938  3,299  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  06/06/2018    3,298  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  06/06/2018    3,199  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  06/06/2018    3,239  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  06/06/2018    3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  13/06/2018    3,559  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO BARAO DE ARARAS LTDA  55305  DIESEL  13/06/2018  2,8761  3,239  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  13/06/2018    3,559  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  13/06/2018    3,19  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO SANTANA RIO CLARO LTDA  55308  DIESEL  13/06/2018  3,0188  3,239  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO SÃO LUCAS DE ARARAS LTDA EPP  55280  DIESEL  13/06/2018  3,34  3,699  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO TREVO ARARENSE LTDA  55302  DIESEL  13/06/2018  3,21  3,439  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  13/06/2018  2,938  3,299  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  13/06/2018    3,298  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  13/06/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  13/06/2018  2,889  3,239  R$ / litro  RAIZEN
SE  SP  ARARAS  UCELA & PAULA LTDA  168327  DIESEL  13/06/2018    3,199  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  20/06/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  20/06/2018  2,91  3,079  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  20/06/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  20/06/2018  2,901  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  20/06/2018  2,87  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  20/06/2018  2,872  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  20/06/2018    3,298  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  20/06/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  20/06/2018  2,8636  3,095  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  20/06/2018    3,239  R$ / litro  RAIZEN
SE  SP  ARARAS  AUTO POSTO AERO MODELO DE ARARAS LTDA.  168214  DIESEL  27/06/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO CONFIANTE LTDA  55292  DIESEL  27/06/2018  2,91  3,079  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO E. J. DE ARARAS LTDA  55314  DIESEL  27/06/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO NOSSO TETO ARARAS LTDA  180910  DIESEL  27/06/2018  2,901  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  AUTO POSTO PARQUE DAS ÁRVORES  LTDA  55287  DIESEL  27/06/2018  2,87  3,197  R$ / litro  BRANCA
SE  SP  ARARAS  DERIVADOS DE PETROLEO TS LTDA.  55318  DIESEL  27/06/2018  2,872  3,199  R$ / litro  BRANCA
SE  SP  ARARAS  LAVAJATO AQUARIUS LTDA  55289  DIESEL  27/06/2018    3,298  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ARARAS  POSTO DE SERVIÇO NOVA ARARAS LTDA  55313  DIESEL  27/06/2018    3,099  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO TIGER ARARAS LTDA  55316  DIESEL  27/06/2018  2,8636  3,095  R$ / litro  BRANCA
SE  SP  ARARAS  POSTO 7 ARARAS LTDA  207270  DIESEL  27/06/2018    3,239  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO FREITAS DE ASSIS LTDA  214335  DIESEL  04/01/2018    3,399  R$ / litro  BRANCA
SE  SP  ASSIS  AUTO POSTO PARK BURACÃO  DE ASSIS LTDA  55373  DIESEL  04/01/2018  3,0107  3,399  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO ROTATORIA SAO FRANCISCO LTDA  180668  DIESEL  04/01/2018    3,399  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO SAN FERNANDO VALLEY DE ASSIS LTDA.  166826  DIESEL  04/01/2018    3,399  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO TUCUMAN LTDA  55374  DIESEL  04/01/2018  2,99  3,199  R$ / litro  RAIZEN
SE  SP  ASSIS  AUTO POSTO UNIVERSIDADE DE ASSIS LTDA.  55345  DIESEL  04/01/2018    3,399  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  NOSSO POSTO ASSIS LTDA  55350  DIESEL  04/01/2018    3,19  R$ / litro  BRANCA
SE  SP  ASSIS  POSTO MODELO LTDA  55387  DIESEL  04/01/2018    3,299  R$ / litro  IPIRANGA
SE  SP  ASSIS  POSTO PAULISTA BRUTUS LTDA  150068  DIESEL  04/01/2018    3,349  R$ / litro  BRANCA
SE  SP  ASSIS  POSTO PAULISTA NOVOESTE LTDA  179046  DIESEL  04/01/2018    3,099  R$ / litro  ALESAT
SE  SP  ASSIS  POSTO UNIVERSITARIO DE ASSIS LTDA - ME  55393  DIESEL  04/01/2018    3,499  R$ / litro  PETROBRAS DISTRIBUIDORA S.A.
SE  SP  ASSIS  AUTO POSTO FREITAS DE ASSIS LTDA  214335  DIESEL  10/01/2018    3,399  R$ / litro  BRANCA
SE  SP  ASSIS  AUTO POSTO PARK BURACÃO  DE ASSIS LTDA  55373  DIESEL  10/01/2018  3,0107  3,399  R$ / litro  RAIZEN
